Conc_ugperml	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
0	103.57761	11.483863	576.48153	10.325924	0.07013011
0	161.84	14.354828	1245.4416	13.34878	0.058267951
0	142.82381	13.485137	985.03104	12.344792	0.066668093
0	189.6996	15.541333	1543.7024	14.339092	0.092468143
0	198.71642	15.906401	1745.4115	14.93825	0.06539309
0	124.27	12.578771	1002.7483	12.418365	0.0074953437
0	146.06061	13.637087	1077.698	12.720363	0.061664641
0	132.9978	13.012996	909.74599	12.02192	0.063820541
0	131.784	12.953478	894.02804	11.952282	0.08043319
0	133.57581	13.041242	924.58799	12.086945	0.072312176
0	133.229	13.024302	903.24827	11.99323	0.072682917
0	188.60141	15.496283	1615.9629	14.559426	0.062601507
0	183.8618	15.300331	1518.8228	14.261641	0.078507125
0	103.5198	11.480658	622.21562	10.592068	0.051633298
0	187.4454	15.448718	1492.8562	14.179898	0.064814806
0	130.3968	12.885122	885.13589	11.912524	0.06841284
0	107.5658	11.702864	598.18725	10.453928	0.082105994
0	174.267	14.895759	1338.6732	13.673887	0.083982766
0	143.34401	13.509673	1036.775	12.557272	0.072144747
0	157.56281	14.163869	1148.1216	12.991614	0.088036954
0	167.8512	14.618987	1207.1461	13.210535	0.10628414
0	152.53421	13.936018	1089.8081	12.767831	0.097187936
0	114.32841	12.065134	697.68732	11.004088	0.099468052
0	109.82	11.824854	700.274	11.017671	0.049257934
0	164.26761	14.462089	1200.1237	13.184868	0.085947096
0	158.71881	14.215733	1219.9424	13.25705	0.071127892
0	164.90341	14.49005	1305.2359	13.559077	0.075569749
0	142.65041	13.476948	986.08558	12.349195	0.063349724
0	176.34779	14.984425	1357.0312	13.736109	0.064423561
0	186.405	15.405785	1562.9585	14.398468	0.092518926
0	166.86861	14.576135	1294.9922	13.523513	0.063685
0	122.536	12.490704	787.65739	11.458108	0.077427387
0	125.3104	12.631317	790.10583	11.469968	0.081115782
0	131.6106	12.944953	936.73419	12.139643	0.061336517
0	142.1302	13.452353	1021.1723	12.493961	0.065062106
0	220.79601	16.766819	1927.7736	15.441369	0.068808734
0	152.01401	13.912234	1049.576	12.608742	0.074224353
0	189.5262	15.534228	1523.9865	14.277785	0.088363588
0	120.39741	12.381225	770.26511	11.373144	0.055892587
0	198.3696	15.892515	1633.8177	14.612852	0.095947564
0	183.63062	15.290708	1474.8692	14.122718	0.06336385
0	144.6734	13.572174	1026.935	12.517418	0.057568491
0	104.5602	11.538205	664.03483	10.82424	0.043503046
0	142.88159	13.487865	1002.1258	12.415795	0.078274488
0	131.20599	12.92504	930.28668	12.111727	0.071306467
0	156.40681	14.111816	1145.9971	12.983595	0.088996232
0	132.1308	12.970511	847.57979	11.741601	0.08729744
0	205.07442	16.158863	1670.1867	14.720486	0.1092242
0	142.2458	13.457822	1000.9139	12.410788	0.057376683
0	143.63301	13.523285	986.0876	12.349204	0.07820344
0	125.5416	12.642963	855.84374	11.779638	0.047351003
0	132.5354	12.990355	935.43959	12.134048	0.059505463
0	121.7268	12.449393	777.50259	11.408654	0.080751717
0	136.119	13.164805	996.04471	12.39063	0.065803289
0	189.00601	15.512896	1545.0707	14.343327	0.074227393
0	188.60141	15.496283	1401.8778	13.885787	0.10084093
0	134.9052	13.105977	940.40091	12.155462	0.070530236
0	183.515	15.285894	1543.5545	14.338634	0.058233798
0	131.7262	12.950637	921.67901	12.074255	0.046373367
0	185.42239	15.365127	1368.2589	13.773888	0.12260199
0	151.89841	13.906943	1060.4631	12.652188	0.074620247
0	138.2576	13.26782	925.12176	12.08927	0.073332369
0	144.9624	13.585723	1044.6857	12.589129	0.076772034
0	161.60881	14.344571	1239.4465	13.327327	0.089928389
0	167.8512	14.618987	1275.3696	13.454859	0.068867803
0	116.8716	12.198588	739.62484	11.220295	0.078766704
0	143.51741	13.517842	1055.8937	12.63399	0.057382286
0	171.37701	14.771729	1309.2742	13.573046	0.062256992
0	141.5522	13.424971	1047.7271	12.601334	0.051649511
0	162.9382	14.40345	1202.3598	13.193052	0.075802147
0	141.6678	13.430452	1038.2153	12.563084	0.066847563
0	130.68581	12.899393	899.45182	11.976404	0.059933126
0	177.9662	15.053026	1343.7948	13.691303	0.066174686
0	214.14902	16.51251	1842.5995	15.210522	0.069767356
0	124.55901	12.593389	842.24873	11.716932	0.064570129
0	226.92279	16.997855	2003.6921	15.641466	0.069955587
0	129.8188	12.856533	935.2661	12.133298	0.042403698
0	159.7592	14.262249	1182.5922	13.120351	0.067077279
0	201.2596	16.007863	1630.5059	14.602972	0.078469098
0	172.76421	14.831393	1270.4455	13.43752	0.10089064
0	151.2626	13.877807	1145.1113	12.980249	0.054013193
0	137.9108	13.251169	1048.6122	12.604881	0.041246712
0	157.1004	14.143071	1127.44	12.913132	0.091737568
0	129.9344	12.862256	857.56013	11.787508	0.089906037
0	154.90401	14.043857	1160.3405	13.037539	0.071033835
0	145.0202	13.588431	1025.5428	12.51176	0.072988689
0	134.09599	13.066611	914.15735	12.04132	0.074676037
0	138.7778	13.292757	968.35393	12.274727	0.068723857
0	153.9214	13.999243	1061.6569	12.656934	0.092511714
0	184.78661	15.338762	1471.3599	14.111508	0.085186958
0	190.97121	15.593335	1588.9352	14.477798	0.079234064
0	160.106	14.27772	1266.0394	13.421968	0.056715012
0	137.15941	13.215021	1007.6109	12.438406	0.066897035
0	125.715	12.651692	882.54516	11.90089	0.039969862
0	115.6	12.132044	805.60892	11.544502	0.032502472
